Place,Year,Population,Divorces,Divorces p1k
Egg,1990,6444,16.0,2.4829298572315333
Egg,1991,6470,20.0,3.0911901081916535
Egg,1992,6409,9.0,1.4042752379466377
Egg,1993,6455,10.0,1.549186676994578
Egg,1994,6536,14.0,2.141982864137087
Egg,1995,6878,10.0,1.4539110206455366
Egg,1996,6947,10.0,1.4394702749388226
Egg,1997,7099,19.0,2.676433300464854
Egg,1998,7141,23.0,3.2208374177286094
Egg,1999,7277,21.0,2.8858045898034903
Egg,2000,7340,8.0,1.0899182561307903
Egg,2001,7400,14.0,1.8918918918918919
Egg,2002,7691,11.0,1.4302431413340269
Egg,2003,7707,20.0,2.595043466978072
Egg,2004,7802,12.0,1.5380671622660858
Egg,2005,7745,28.0,3.615235635894125
Egg,2006,7889,26.0,3.2957282291798706
Egg,2007,7923,21.0,2.6505111700113595
Egg,2008,7983,16.0,2.004259050482275
Egg,2009,8031,25.0,3.112937367700162
Egg,2010,7997,27.0,3.3762660997874203
Egg,2011,8214,22.0,2.678354029705381
Egg,2012,8302,20.0,2.409058058299205
Egg,2013,8273,22.0,2.6592529916596157
Egg,2014,8330,21.0,2.521008403361345
Egg,2015,8378,21.0,2.50656481260444
Egg,2016,8395,13.0,1.5485407980941035
Egg,2017,8442,8.0,0.9476427386875148
Egg,2018,8574,14.0,1.6328434802892466
Egg,2019,8786,18.0,2.048713862963806
Egg,2020,8820,15.0,1.7006802721088434
Egg,2021,8827,15.0,1.6993315962388127
Fällanden,1990,6598,17.0,2.576538344953016
Fällanden,1991,6638,20.0,3.0129557095510697
Fällanden,1992,6581,24.0,3.6468621790001516
Fällanden,1993,6574,27.0,4.107088530574992
Fällanden,1994,6549,15.0,2.2904260192395784
Fällanden,1995,6512,21.0,3.2248157248157248
Fällanden,1996,6447,14.0,2.1715526601520088
Fällanden,1997,6379,18.0,2.8217588963787428
Fällanden,1998,6431,19.0,2.9544394339916034
Fällanden,1999,6412,23.0,3.587024329382408
Fällanden,2000,6453,6.0,0.9298000929800093
Fällanden,2001,6530,16.0,2.450229709035222
Fällanden,2002,6643,16.0,2.4085503537558335
Fällanden,2003,6707,16.0,2.385567317727747
Fällanden,2004,6928,19.0,2.7424942263279446
Fällanden,2005,6942,15.0,2.16076058772688
Fällanden,2006,6903,35.0,5.070259307547443
Fällanden,2007,7177,19.0,2.6473456876132087
Fällanden,2008,7763,19.0,2.4475074069303107
Fällanden,2009,7801,22.0,2.8201512626586336
Fällanden,2010,7971,22.0,2.760005018190942
Fällanden,2011,8062,20.0,2.4807740014884647
Fällanden,2012,8067,18.0,2.231312755671253
Fällanden,2013,8139,11.0,1.3515173854281852
Fällanden,2014,8182,13.0,1.5888535810315327
Fällanden,2015,8340,29.0,3.477218225419664
Fällanden,2016,8401,19.0,2.2616355195810023
Fällanden,2017,8575,17.0,1.9825072886297375
Fällanden,2018,8651,18.0,2.0806843139521445
Fällanden,2019,8678,19.0,2.1894445724821385
Fällanden,2020,8918,13.0,1.4577259475218658
Fällanden,2021,9330,13.0,1.3933547695605573
Greifensee,1990,5300,14.0,2.6415094339622645
Greifensee,1991,5285,14.0,2.6490066225165565
Greifensee,1992,5281,13.0,2.461654989585306
Greifensee,1993,5257,14.0,2.663115845539281
Greifensee,1994,5146,15.0,2.9148853478429846
Greifensee,1995,5038,17.0,3.374354902739182
Greifensee,1996,4913,22.0,4.4779157337675555
Greifensee,1997,4882,19.0,3.891847603441213
Greifensee,1998,4885,15.0,3.0706243602865912
Greifensee,1999,5108,14.0,2.7407987470634296
Greifensee,2000,5202,8.0,1.5378700499807767
Greifensee,2001,5256,19.0,3.6149162861491626
Greifensee,2002,5219,10.0,1.9160758766047135
Greifensee,2003,5210,14.0,2.6871401151631478
Greifensee,2004,5198,12.0,2.308580223162755
Greifensee,2005,5111,20.0,3.913128546272745
Greifensee,2006,5049,16.0,3.1689443454149337
Greifensee,2007,4816,1.0,0.20764119601328904
Greifensee,2008,4976,6.0,1.2057877813504825
Greifensee,2009,4968,0.0,0.0
Greifensee,2010,5094,2.0,0.39261876717707106
Greifensee,2011,5122,8.0,1.5618898867629833
Greifensee,2012,5214,13.0,2.493287303413886
Greifensee,2013,5305,4.0,0.7540056550424129
Greifensee,2014,5300,10.0,1.8867924528301887
Greifensee,2015,5360,7.0,1.3059701492537314
Greifensee,2016,5366,19.0,3.5408125232948193
Greifensee,2017,5345,9.0,1.6838166510757717
Greifensee,2018,5350,12.0,2.2429906542056073
Greifensee,2019,5379,14.0,2.602714259155977
Greifensee,2020,5302,10.0,1.886080724254998
Greifensee,2021,5346,11.0,2.05761316872428
Maur,1990,7107,13.0,1.8291824961305756
Maur,1991,7170,18.0,2.510460251046025
Maur,1992,7137,15.0,2.101723413198823
Maur,1993,7230,13.0,1.7980636237897647
Maur,1994,7330,10.0,1.364256480218281
Maur,1995,7601,11.0,1.447178002894356
Maur,1996,7886,20.0,2.5361399949277197
Maur,1997,8212,17.0,2.0701412566975157
Maur,1998,8353,22.0,2.6337842691248654
Maur,1999,8459,19.0,2.246128383969736
Maur,2000,8696,11.0,1.264949402023919
Maur,2001,8840,9.0,1.0180995475113124
Maur,2002,9061,9.0,0.9932678512305484
Maur,2003,9032,19.0,2.103631532329495
Maur,2004,8909,18.0,2.020428779885509
Maur,2005,8953,21.0,2.3455824863174355
Maur,2006,9007,21.0,2.3315199289441546
Maur,2007,9080,18.0,1.9823788546255507
Maur,2008,9246,19.0,2.054942677914774
Maur,2009,9261,19.0,2.0516142965122555
Maur,2010,9517,39.0,4.0979300199642745
Maur,2011,9531,21.0,2.203336480956877
Maur,2012,9610,19.0,1.9771071800208118
Maur,2013,9700,22.0,2.268041237113402
Maur,2014,9711,20.0,2.0595201318092884
Maur,2015,9873,20.0,2.0257267294641954
Maur,2016,10039,16.0,1.5937842414583125
Maur,2017,10148,26.0,2.562081198265668
Maur,2018,10204,18.0,1.7640141121128967
Maur,2019,10462,19.0,1.8160963486904989
Maur,2020,10778,22.0,2.041195026906662
Maur,2021,10813,21.0,1.9421067233885139
Mönchaltorf,1990,3479,4.0,1.1497556769186548
Mönchaltorf,1991,3488,3.0,0.8600917431192661
Mönchaltorf,1992,3449,2.0,0.5798782255726297
Mönchaltorf,1993,3416,5.0,1.4637002341920375
Mönchaltorf,1994,3400,10.0,2.941176470588235
Mönchaltorf,1995,3341,10.0,2.9931158335827597
Mönchaltorf,1996,3267,10.0,3.0609121518212428
Mönchaltorf,1997,3168,10.0,3.1565656565656566
Mönchaltorf,1998,3144,13.0,4.134860050890585
Mönchaltorf,1999,3192,8.0,2.506265664160401
Mönchaltorf,2000,3180,6.0,1.8867924528301887
Mönchaltorf,2001,3165,6.0,1.8957345971563981
Mönchaltorf,2002,3168,8.0,2.5252525252525255
Mönchaltorf,2003,3209,8.0,2.4929884699283265
Mönchaltorf,2004,3178,6.0,1.8879798615481436
Mönchaltorf,2005,3173,14.0,4.41222817522849
Mönchaltorf,2006,3226,5.0,1.5499070055796653
Mönchaltorf,2007,3299,10.0,3.031221582297666
Mönchaltorf,2008,3396,7.0,2.061248527679623
Mönchaltorf,2009,3431,11.0,3.2060623724861554
Mönchaltorf,2010,3461,10.0,2.889338341519792
Mönchaltorf,2011,3442,7.0,2.0337013364323067
Mönchaltorf,2012,3439,14.0,4.070950857807502
Mönchaltorf,2013,3459,2.0,0.5782017924255566
Mönchaltorf,2014,3618,7.0,1.9347705914870095
Mönchaltorf,2015,3670,4.0,1.0899182561307903
Mönchaltorf,2016,3684,6.0,1.6286644951140066
Mönchaltorf,2017,3715,5.0,1.3458950201884252
Mönchaltorf,2018,3753,10.0,2.664535038635758
Mönchaltorf,2019,3887,9.0,2.315410342166195
Mönchaltorf,2020,4078,9.0,2.2069641981363413
Mönchaltorf,2021,4115,9.0,2.187120291616039
Schwerzenbach,1990,3634,11.0,3.026967528893781
Schwerzenbach,1991,3711,7.0,1.8862840204796552
Schwerzenbach,1992,3711,8.0,2.1557531662624627
Schwerzenbach,1993,3735,8.0,2.14190093708166
Schwerzenbach,1994,3764,10.0,2.656748140276302
Schwerzenbach,1995,4023,7.0,1.7399950285856327
Schwerzenbach,1996,4086,13.0,3.181595692608908
Schwerzenbach,1997,4096,14.0,3.41796875
Schwerzenbach,1998,4092,11.0,2.688172043010753
Schwerzenbach,1999,4099,15.0,3.659429129055867
Schwerzenbach,2000,4233,5.0,1.1811953697141506
Schwerzenbach,2001,4270,21.0,4.918032786885246
Schwerzenbach,2002,4272,12.0,2.8089887640449436
Schwerzenbach,2003,4238,13.0,3.067484662576687
Schwerzenbach,2004,4185,11.0,2.6284348864994027
Schwerzenbach,2005,4158,15.0,3.6075036075036073
Schwerzenbach,2006,4134,10.0,2.4189646831156266
Schwerzenbach,2007,4426,14.0,3.1631269769543606
Schwerzenbach,2008,4408,12.0,2.722323049001815
Schwerzenbach,2009,4506,13.0,2.8850421660008876
Schwerzenbach,2010,4431,15.0,3.3852403520649967
Schwerzenbach,2011,4527,11.0,2.4298652529268834
Schwerzenbach,2012,4737,8.0,1.6888325944690732
Schwerzenbach,2013,4953,11.0,2.220876236624268
Schwerzenbach,2014,5003,7.0,1.3991605036977814
Schwerzenbach,2015,5020,12.0,2.390438247011952
Schwerzenbach,2016,5072,11.0,2.168769716088328
Schwerzenbach,2017,5088,9.0,1.7688679245283019
Schwerzenbach,2018,5108,10.0,1.957713390759593
Schwerzenbach,2019,5168,9.0,1.741486068111455
Schwerzenbach,2020,5183,7.0,1.3505691684352692
Schwerzenbach,2021,5125,9.0,1.7560975609756098
Uster,1990,24773,70.0,2.8256569652444194
Uster,1991,25012,53.0,2.118982888213657
Uster,1992,25198,58.0,2.3017699817445827
Uster,1993,25939,71.0,2.7371911022013187
Uster,1994,25689,60.0,2.3356300362022657
Uster,1995,26068,66.0,2.5318398035906093
Uster,1996,26565,81.0,3.0491247882552233
Uster,1997,26858,68.0,2.5318340904013703
Uster,1998,27381,97.0,3.5426025346042875
Uster,1999,27747,81.0,2.9192345118391176
Uster,2000,27762,40.0,1.4408183848425906
Uster,2001,28379,70.0,2.4666126361041614
Uster,2002,28630,70.0,2.444987775061125
Uster,2003,28714,64.0,2.22887789928258
Uster,2004,29321,84.0,2.864840899014358
Uster,2005,29730,99.0,3.3299697275479314
Uster,2006,30301,105.0,3.4652321705554274
Uster,2007,30614,102.0,3.3318089762853598
Uster,2008,31109,107.0,3.439519110225337
Uster,2009,31503,93.0,2.952099800019046
Uster,2010,32285,106.0,3.283258479169893
Uster,2011,32547,70.0,2.1507358589117276
Uster,2012,32710,83.0,2.5374503210027513
Uster,2013,33048,76.0,2.299685306221254
Uster,2014,33383,67.0,2.0070095557619148
Uster,2015,33853,75.0,2.2154609635778217
Uster,2016,34216,67.0,1.9581482347439794
Uster,2017,34442,54.0,1.5678532024853375
Uster,2018,34647,67.0,1.93378936127226
Uster,2019,34986,67.0,1.915051734979706
Uster,2020,35295,62.0,1.7566227510978891
Uster,2021,35508,80.0,2.253013405429762
Volketswil,1990,12089,29.0,2.3988750103399785
Volketswil,1991,12185,45.0,3.693065244152647
Volketswil,1992,12198,43.0,3.5251680603377604
Volketswil,1993,12276,38.0,3.0954708374063213
Volketswil,1994,12508,41.0,3.2779021426287174
Volketswil,1995,12827,42.0,3.2743431823497313
Volketswil,1996,13075,41.0,3.135755258126195
Volketswil,1997,13234,44.0,3.3247695330210068
Volketswil,1998,13312,48.0,3.605769230769231
Volketswil,1999,13519,47.0,3.476588505066943
Volketswil,2000,14005,30.0,2.1420921099607284
Volketswil,2001,14238,37.0,2.5986795898300326
Volketswil,2002,14331,45.0,3.1400460540087924
Volketswil,2003,14418,45.0,3.121098626716604
Volketswil,2004,14752,39.0,2.6437093275488066
Volketswil,2005,15097,63.0,4.173014506193284
Volketswil,2006,15377,53.0,3.446706119529167
Volketswil,2007,15804,53.0,3.353581371804607
Volketswil,2008,16305,46.0,2.821220484513953
Volketswil,2009,16879,55.0,3.2584868771846676
Volketswil,2010,17412,46.0,2.641856191132552
Volketswil,2011,17572,38.0,2.1625312997951287
Volketswil,2012,17743,40.0,2.2544101899340587
Volketswil,2013,18040,28.0,1.5521064301552105
Volketswil,2014,18384,42.0,2.284595300261097
Volketswil,2015,18489,41.0,2.217534750392125
Volketswil,2016,18499,50.0,2.7028488026379804
Volketswil,2017,18615,30.0,1.6116035455278002
Volketswil,2018,18597,49.0,2.6348335753078453
Volketswil,2019,18623,42.0,2.2552757343070398
Volketswil,2020,18851,26.0,1.3792371757466448
Volketswil,2021,19107,31.0,1.622442036949809
Wangen-Brüttisellen,1990,4685,7.0,1.4941302027748131
Wangen-Brüttisellen,1991,4760,14.0,2.941176470588235
Wangen-Brüttisellen,1992,4779,18.0,3.766478342749529
Wangen-Brüttisellen,1993,4850,14.0,2.88659793814433
Wangen-Brüttisellen,1994,4842,18.0,3.717472118959108
Wangen-Brüttisellen,1995,5079,9.0,1.772002362669817
Wangen-Brüttisellen,1996,5255,11.0,2.0932445290199806
Wangen-Brüttisellen,1997,5433,19.0,3.4971470642370694
Wangen-Brüttisellen,1998,5695,18.0,3.160667251975417
Wangen-Brüttisellen,1999,5777,17.0,2.942703825514973
Wangen-Brüttisellen,2000,6026,11.0,1.8254231662794558
Wangen-Brüttisellen,2001,6161,16.0,2.5969810095763672
Wangen-Brüttisellen,2002,6161,16.0,2.5969810095763672
Wangen-Brüttisellen,2003,6233,17.0,2.7274185785336114
Wangen-Brüttisellen,2004,6465,14.0,2.165506573859242
Wangen-Brüttisellen,2005,6816,24.0,3.5211267605633805
Wangen-Brüttisellen,2006,6935,24.0,3.460706560922855
Wangen-Brüttisellen,2007,7056,30.0,4.251700680272109
Wangen-Brüttisellen,2008,7219,14.0,1.9393267765618507
Wangen-Brüttisellen,2009,7386,27.0,3.6555645816409426
Wangen-Brüttisellen,2010,7539,35.0,4.642525533890436
Wangen-Brüttisellen,2011,7588,25.0,3.2946758039008963
Wangen-Brüttisellen,2012,7573,18.0,2.376865178925129
Wangen-Brüttisellen,2013,7593,20.0,2.6340050046095085
Wangen-Brüttisellen,2014,7632,19.0,2.489517819706499
Wangen-Brüttisellen,2015,7742,25.0,3.2291397571686904
Wangen-Brüttisellen,2016,7874,23.0,2.921005842011684
Wangen-Brüttisellen,2017,7892,7.0,0.8869741510390269
Wangen-Brüttisellen,2018,7917,18.0,2.2735884804850324
Wangen-Brüttisellen,2019,7966,12.0,1.5064022093899072
Wangen-Brüttisellen,2020,7990,13.0,1.6270337922403004
Wangen-Brüttisellen,2021,7955,12.0,1.508485229415462
Altikon,1990,554,0.0,0.0
Altikon,1991,555,1.0,1.8018018018018018
Altikon,1992,587,1.0,1.7035775127768313
Altikon,1993,588,1.0,1.7006802721088434
Altikon,1994,598,3.0,5.016722408026756
Altikon,1995,573,2.0,3.4904013961605584
Altikon,1996,602,0.0,0.0
Altikon,1997,602,1.0,1.6611295681063123
Altikon,1998,604,1.0,1.6556291390728477
Altikon,1999,590,4.0,6.779661016949152
Altikon,2000,626,3.0,4.792332268370607
Altikon,2001,635,2.0,3.149606299212598
Altikon,2002,625,0.0,0.0
Altikon,2003,624,2.0,3.205128205128205
Altikon,2004,634,3.0,4.73186119873817
Altikon,2005,623,2.0,3.2102728731942216
Altikon,2006,623,2.0,3.2102728731942216
Altikon,2007,622,3.0,4.82315112540193
Altikon,2008,615,0.0,0.0
Altikon,2009,621,0.0,0.0
Altikon,2010,601,1.0,1.663893510815308
Altikon,2011,619,0.0,0.0
Altikon,2012,618,1.0,1.6181229773462784
Altikon,2013,635,2.0,3.149606299212598
Altikon,2014,657,0.0,0.0
Altikon,2015,655,2.0,3.0534351145038165
Altikon,2016,653,3.0,4.594180704441042
Altikon,2018,705,3.0,4.25531914893617
Altikon,2019,698,1.0,1.4326647564469914
Altikon,2020,702,1.0,1.4245014245014245
Altikon,2021,709,2.0,2.8208744710860367
Brütten,1990,1483,2.0,1.3486176668914363
Brütten,1991,1496,5.0,3.342245989304813
Brütten,1992,1491,3.0,2.012072434607646
Brütten,1993,1483,3.0,2.0229265003371544
Brütten,1994,1507,4.0,2.6542800265428004
Brütten,1995,1548,1.0,0.6459948320413437
Brütten,1996,1654,5.0,3.022974607013301
Brütten,1997,1716,2.0,1.1655011655011656
Brütten,1998,1750,1.0,0.5714285714285715
Brütten,1999,1750,3.0,1.7142857142857142
Brütten,2000,1802,1.0,0.5549389567147613
Brütten,2001,1838,5.0,2.7203482045701852
Brütten,2002,1859,3.0,1.6137708445400754
Brütten,2003,1869,5.0,2.675227394328518
Brütten,2004,1888,4.0,2.1186440677966103
Brütten,2005,1870,2.0,1.0695187165775402
Brütten,2006,1853,8.0,4.317323259579061
Brütten,2007,1880,3.0,1.5957446808510638
Brütten,2008,1892,6.0,3.171247357293869
Brütten,2009,1898,6.0,3.161222339304531
Brütten,2010,1927,4.0,2.075765438505449
Brütten,2011,1938,4.0,2.0639834881320946
Brütten,2012,1985,4.0,2.0151133501259446
Brütten,2013,2008,6.0,2.9880478087649402
Brütten,2014,2031,7.0,3.4465780403741997
Brütten,2015,2006,6.0,2.991026919242273
Brütten,2016,2021,5.0,2.474022761009401
Brütten,2017,2016,5.0,2.4801587301587302
Brütten,2018,2009,3.0,1.4932802389248383
Brütten,2019,2068,2.0,0.9671179883945842
Brütten,2020,2063,4.0,1.9389238972370335
Brütten,2021,2096,3.0,1.4312977099236641
Dägerlen,1990,696,2.0,2.8735632183908044
Dägerlen,1991,708,2.0,2.824858757062147
Dägerlen,1992,716,2.0,2.793296089385475
Dägerlen,1993,740,2.0,2.7027027027027026
Dägerlen,1994,749,1.0,1.335113484646195
Dägerlen,1995,799,4.0,5.006257822277847
Dägerlen,1996,799,3.0,3.7546933667083855
Dägerlen,1997,819,2.0,2.442002442002442
Dägerlen,1998,843,1.0,1.1862396204033216
Dägerlen,1999,847,0.0,0.0
Dägerlen,2000,846,1.0,1.1820330969267139
Dägerlen,2001,883,1.0,1.1325028312570782
Dägerlen,2002,892,1.0,1.1210762331838564
Dägerlen,2003,897,1.0,1.1148272017837235
Dägerlen,2004,918,0.0,0.0
Dägerlen,2005,920,1.0,1.0869565217391304
Dägerlen,2006,961,1.0,1.040582726326743
Dägerlen,2007,995,1.0,1.0050251256281408
Dägerlen,2008,975,1.0,1.0256410256410255
Dägerlen,2009,995,1.0,1.0050251256281408
Dägerlen,2010,1005,3.0,2.985074626865672
Dägerlen,2011,992,5.0,5.040322580645161
Dägerlen,2012,986,3.0,3.0425963488843815
Dägerlen,2013,977,1.0,1.0235414534288638
Dägerlen,2014,979,2.0,2.042900919305414
Dägerlen,2015,1014,1.0,0.9861932938856016
Dägerlen,2016,992,3.0,3.0241935483870965
Dägerlen,2017,1012,1.0,0.9881422924901185
Dägerlen,2018,1016,2.0,1.968503937007874
Dägerlen,2019,1037,3.0,2.8929604628736745
Dägerlen,2020,1038,1.0,0.9633911368015414
Dägerlen,2021,1058,5.0,4.725897920604915
Dättlikon,1990,490,1.0,2.0408163265306123
Dättlikon,1991,502,0.0,0.0
Dättlikon,1992,497,0.0,0.0
Dättlikon,1993,496,1.0,2.0161290322580645
Dättlikon,1994,496,3.0,6.048387096774193
Dättlikon,1995,509,0.0,0.0
Dättlikon,1996,528,1.0,1.893939393939394
Dättlikon,1997,537,2.0,3.7243947858473
Dättlikon,1998,536,0.0,0.0
Dättlikon,1999,523,0.0,0.0
Dättlikon,2000,536,0.0,0.0
Dättlikon,2001,523,1.0,1.9120458891013383
Dättlikon,2002,507,1.0,1.9723865877712032
Dättlikon,2003,522,0.0,0.0
Dättlikon,2004,537,0.0,0.0
Dättlikon,2005,572,1.0,1.7482517482517483
Dättlikon,2006,620,0.0,0.0
Dättlikon,2007,640,3.0,4.6875
Dättlikon,2008,648,1.0,1.5432098765432098
Dättlikon,2009,694,0.0,0.0
Dättlikon,2010,746,3.0,4.021447721179625
Dättlikon,2011,747,2.0,2.677376171352075
Dättlikon,2012,748,0.0,0.0
Dättlikon,2013,756,1.0,1.3227513227513228
Dättlikon,2014,762,1.0,1.3123359580052494
Dättlikon,2015,745,1.0,1.3422818791946307
Dättlikon,2016,780,2.0,2.5641025641025643
Dättlikon,2018,790,1.0,1.2658227848101267
Dättlikon,2020,799,2.0,2.5031289111389237
Dättlikon,2021,793,2.0,2.5220680958385877
Dinhard,1990,1248,0.0,0.0
Dinhard,1991,1238,2.0,1.6155088852988693
Dinhard,1992,1230,5.0,4.065040650406504
Dinhard,1993,1238,2.0,1.6155088852988693
Dinhard,1994,1243,5.0,4.022526146419952
Dinhard,1995,1253,1.0,0.7980845969672786
Dinhard,1996,1260,0.0,0.0
Dinhard,1997,1290,5.0,3.875968992248062
Dinhard,1998,1327,2.0,1.5071590052750565
Dinhard,1999,1313,3.0,2.284843869002285
Dinhard,2000,1299,1.0,0.7698229407236336
Dinhard,2001,1290,3.0,2.3255813953488373
Dinhard,2002,1314,1.0,0.76103500761035
Dinhard,2003,1353,4.0,2.9563932002956395
Dinhard,2004,1348,4.0,2.967359050445104
Dinhard,2005,1343,5.0,3.7230081906180197
Dinhard,2006,1354,1.0,0.7385524372230429
Dinhard,2007,1382,4.0,2.894356005788712
Dinhard,2008,1399,3.0,2.144388849177984
Dinhard,2009,1398,1.0,0.7153075822603719
Dinhard,2010,1387,1.0,0.7209805335255948
Dinhard,2011,1412,2.0,1.41643059490085
Dinhard,2012,1451,0.0,0.0
Dinhard,2013,1497,3.0,2.004008016032064
Dinhard,2014,1482,2.0,1.3495276653171389
Dinhard,2015,1490,5.0,3.3557046979865772
Dinhard,2016,1529,4.0,2.616088947024199
Dinhard,2017,1551,4.0,2.5789813023855577
Dinhard,2018,1654,2.0,1.2091898428053203
Dinhard,2020,1740,2.0,1.1494252873563218
Dinhard,2021,1730,2.0,1.1560693641618498
Elgg (bis 2017),1990,3316,8.0,2.4125452352231602
Elgg (bis 2017),1991,3374,8.0,2.3710729104919976
Elgg (bis 2017),1992,3383,9.0,2.660360626662725
Elgg (bis 2017),1993,3377,5.0,1.4806040864672787
Elgg (bis 2017),1994,3380,8.0,2.366863905325444
Elgg (bis 2017),1995,3449,6.0,1.7396346767178892
Elgg (bis 2017),1996,3437,5.0,1.4547570555717195
Elgg (bis 2017),1997,3535,13.0,3.6775106082036775
Elgg (bis 2017),1998,3576,4.0,1.1185682326621924
Elgg (bis 2017),1999,3606,9.0,2.4958402662229617
Elgg (bis 2017),2000,3544,2.0,0.564334085778781
Elgg (bis 2017),2001,3591,10.0,2.78473962684489
Elgg (bis 2017),2002,3652,5.0,1.3691128148959475
Elgg (bis 2017),2003,3692,9.0,2.437703141928494
Elgg (bis 2017),2004,3685,5.0,1.3568521031207597
Elgg (bis 2017),2005,3700,6.0,1.6216216216216215
Elgg (bis 2017),2006,3697,6.0,1.622937516905599
Elgg (bis 2017),2007,3697,13.0,3.5163646199621317
Elgg (bis 2017),2008,3787,6.0,1.5843675732770002
Elgg (bis 2017),2009,3845,13.0,3.3810143042912872
Elgg (bis 2017),2010,3922,12.0,3.0596634370219276
Elgg (bis 2017),2011,4006,9.0,2.246630054917624
Elgg (bis 2017),2012,4032,15.0,3.720238095238095
Elgg (bis 2017),2013,4114,14.0,3.403014098201264
Elgg (bis 2017),2014,4145,8.0,1.9300361881785284
Elgg (bis 2017),2015,4209,17.0,4.03896412449513
Elgg (bis 2017),2016,4306,8.0,1.8578727357176035
Elgg (bis 2017),2017,4403,11.0,2.4982966159436746
Ellikon a.d.Th.,1990,606,0.0,0.0
Ellikon a.d.Th.,1991,622,2.0,3.215434083601286
Ellikon a.d.Th.,1992,645,1.0,1.550387596899225
Ellikon a.d.Th.,1993,660,1.0,1.5151515151515151
Ellikon a.d.Th.,1994,704,3.0,4.261363636363636
Ellikon a.d.Th.,1995,719,1.0,1.3908205841446453
Ellikon a.d.Th.,1996,721,1.0,1.3869625520110958
Ellikon a.d.Th.,1997,729,3.0,4.11522633744856
Ellikon a.d.Th.,1998,749,1.0,1.335113484646195
Ellikon a.d.Th.,1999,764,1.0,1.3089005235602096
Ellikon a.d.Th.,2000,717,2.0,2.7894002789400276
Ellikon a.d.Th.,2001,765,0.0,0.0
Ellikon a.d.Th.,2002,758,2.0,2.638522427440633
Ellikon a.d.Th.,2003,751,1.0,1.3315579227696406
Ellikon a.d.Th.,2004,780,0.0,0.0
Ellikon a.d.Th.,2005,817,1.0,1.2239902080783354
Ellikon a.d.Th.,2006,813,2.0,2.4600246002460024
Ellikon a.d.Th.,2007,818,1.0,1.2224938875305624
Ellikon a.d.Th.,2008,834,5.0,5.995203836930456
Ellikon a.d.Th.,2009,853,0.0,0.0
Ellikon a.d.Th.,2010,889,3.0,3.374578177727784
Ellikon a.d.Th.,2011,892,1.0,1.1210762331838564
Ellikon a.d.Th.,2012,914,3.0,3.282275711159737
Ellikon a.d.Th.,2013,903,4.0,4.4296788482834994
Ellikon a.d.Th.,2014,907,1.0,1.1025358324145536
Ellikon a.d.Th.,2015,885,0.0,0.0
Ellikon a.d.Th.,2016,882,3.0,3.401360544217687
Ellikon a.d.Th.,2017,903,1.0,1.1074197120708749
Ellikon a.d.Th.,2020,935,2.0,2.1390374331550803
Ellikon a.d.Th.,2021,1044,1.0,0.9578544061302682
Elsau,1990,2580,2.0,0.7751937984496124
Elsau,1991,2576,2.0,0.7763975155279502
Elsau,1992,2576,12.0,4.658385093167702
Elsau,1993,2575,4.0,1.5533980582524274
Elsau,1994,2613,8.0,3.0616150019135095
Elsau,1995,2632,5.0,1.899696048632219
Elsau,1996,2696,9.0,3.3382789317507418
Elsau,1997,2835,8.0,2.8218694885361555
Elsau,1998,2807,7.0,2.493765586034913
Elsau,1999,2842,3.0,1.055594651653765
Elsau,2000,2913,4.0,1.3731548232063167
Elsau,2001,2932,6.0,2.0463847203274215
Elsau,2002,2994,5.0,1.6700066800267201
Elsau,2003,2974,8.0,2.6899798251513114
Elsau,2004,3018,5.0,1.6567263088137838
Elsau,2005,3040,3.0,0.986842105263158
Elsau,2006,3136,7.0,2.232142857142857
Elsau,2007,3242,9.0,2.7760641579272054
Elsau,2008,3265,14.0,4.287901990811639
Elsau,2009,3275,8.0,2.4427480916030535
Elsau,2010,3326,4.0,1.2026458208057726
Elsau,2011,3360,5.0,1.488095238095238
Elsau,2012,3351,7.0,2.0889286780065652
Elsau,2013,3420,6.0,1.7543859649122808
Elsau,2014,3464,3.0,0.8660508083140878
Elsau,2015,3477,10.0,2.8760425654299686
Elsau,2016,3533,7.0,1.9813189923577694
Elsau,2017,3616,7.0,1.9358407079646018
Elsau,2018,3655,10.0,2.7359781121751023
Elsau,2019,3645,7.0,1.9204389574759946
Elsau,2020,3654,8.0,2.1893814997263275
Elsau,2021,3692,5.0,1.3542795232936078
Hagenbuch,1990,726,1.0,1.3774104683195594
Hagenbuch,1991,733,1.0,1.364256480218281
Hagenbuch,1992,770,2.0,2.5974025974025974
Hagenbuch,1993,826,2.0,2.4213075060532687
Hagenbuch,1994,846,3.0,3.5460992907801416
Hagenbuch,1995,878,4.0,4.555808656036446
Hagenbuch,1996,1003,3.0,2.991026919242273
Hagenbuch,1997,1071,2.0,1.8674136321195145
Hagenbuch,1998,1096,3.0,2.737226277372263
Hagenbuch,1999,1094,2.0,1.8281535648994516
Hagenbuch,2000,1097,3.0,2.734731084776664
Hagenbuch,2001,1106,5.0,4.520795660036167
Hagenbuch,2002,1085,1.0,0.9216589861751152
Hagenbuch,2003,1106,1.0,0.9041591320072332
Hagenbuch,2004,1073,4.0,3.727865796831314
Hagenbuch,2005,1095,2.0,1.82648401826484
Hagenbuch,2006,1098,2.0,1.8214936247723132
Hagenbuch,2007,1115,1.0,0.8968609865470852
Hagenbuch,2008,1110,2.0,1.8018018018018018
Hagenbuch,2009,1106,2.0,1.8083182640144664
