GEBIET_NAME,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE
Regensdorf,Bevölkerung [Pers.],1965,7193
Regensdorf,Bevölkerung [Pers.],1966,7051
Regensdorf,Bevölkerung [Pers.],1967,7129
Regensdorf,Bevölkerung [Pers.],1968,7550
Regensdorf,Bevölkerung [Pers.],1969,7696
Regensdorf,Bevölkerung [Pers.],1970,8566
Regensdorf,Bevölkerung [Pers.],1971,8866
Regensdorf,Bevölkerung [Pers.],1972,9476
Regensdorf,Bevölkerung [Pers.],1973,10215
Regensdorf,Bevölkerung [Pers.],1974,11056
Regensdorf,Bevölkerung [Pers.],1975,11121
Regensdorf,Bevölkerung [Pers.],1976,11293
Regensdorf,Bevölkerung [Pers.],1977,11605
Regensdorf,Bevölkerung [Pers.],1978,11962
Regensdorf,Bevölkerung [Pers.],1979,12298
Regensdorf,Bevölkerung [Pers.],1980,12553
Regensdorf,Bevölkerung [Pers.],1981,12529
Regensdorf,Bevölkerung [Pers.],1982,12642
Regensdorf,Bevölkerung [Pers.],1983,12652
Regensdorf,Bevölkerung [Pers.],1984,12689
Regensdorf,Bevölkerung [Pers.],1985,12550
Regensdorf,Bevölkerung [Pers.],1986,12558
Regensdorf,Bevölkerung [Pers.],1987,12684
Regensdorf,Bevölkerung [Pers.],1988,12745
Regensdorf,Bevölkerung [Pers.],1989,13105
Regensdorf,Bevölkerung [Pers.],1990,13263
Regensdorf,Bevölkerung [Pers.],1991,13461
Regensdorf,Bevölkerung [Pers.],1992,13305
Regensdorf,Bevölkerung [Pers.],1993,13285
Regensdorf,Bevölkerung [Pers.],1994,13398
Regensdorf,Bevölkerung [Pers.],1995,13589
Regensdorf,Bevölkerung [Pers.],1996,13541
Regensdorf,Bevölkerung [Pers.],1997,13568
Regensdorf,Bevölkerung [Pers.],1998,13546
Regensdorf,Bevölkerung [Pers.],1999,14106
Regensdorf,Bevölkerung [Pers.],2000,14628
Regensdorf,Bevölkerung [Pers.],2001,15142
Regensdorf,Bevölkerung [Pers.],2002,15183
Regensdorf,Bevölkerung [Pers.],2003,15336
Regensdorf,Bevölkerung [Pers.],2004,15280
Regensdorf,Bevölkerung [Pers.],2005,15425
Regensdorf,Bevölkerung [Pers.],2006,15506
Regensdorf,Bevölkerung [Pers.],2007,15673
Regensdorf,Bevölkerung [Pers.],2008,16013
Regensdorf,Bevölkerung [Pers.],2009,16270
Regensdorf,Bevölkerung [Pers.],2010,16518
Regensdorf,Bevölkerung [Pers.],2011,16824
Regensdorf,Bevölkerung [Pers.],2012,16951
Regensdorf,Bevölkerung [Pers.],2013,17132
Regensdorf,Bevölkerung [Pers.],2014,17443
Regensdorf,Bevölkerung [Pers.],2015,18010
Regensdorf,Bevölkerung [Pers.],2016,18112
Regensdorf,Bevölkerung [Pers.],2017,18253
Regensdorf,Bevölkerung [Pers.],2018,18411
Regensdorf,Bevölkerung [Pers.],2019,18494
Regensdorf,Bevölkerung [Pers.],2020,18551
Regensdorf,Bevölkerung [Pers.],2021,18519
Rümlang,Bevölkerung [Pers.],1962,4621
Rümlang,Bevölkerung [Pers.],1963,4988
Rümlang,Bevölkerung [Pers.],1964,5087
Rümlang,Bevölkerung [Pers.],1965,5167
Rümlang,Bevölkerung [Pers.],1966,5358
Rümlang,Bevölkerung [Pers.],1967,5360
Rümlang,Bevölkerung [Pers.],1968,5544
Rümlang,Bevölkerung [Pers.],1969,5542
Rümlang,Bevölkerung [Pers.],1970,5677
Rümlang,Bevölkerung [Pers.],1971,5437
Rümlang,Bevölkerung [Pers.],1972,5422
Rümlang,Bevölkerung [Pers.],1973,5491
Rümlang,Bevölkerung [Pers.],1974,5607
Rümlang,Bevölkerung [Pers.],1975,5582
Rümlang,Bevölkerung [Pers.],1976,5466
Rümlang,Bevölkerung [Pers.],1977,5313
Rümlang,Bevölkerung [Pers.],1978,5388
Rümlang,Bevölkerung [Pers.],1979,5250
Rümlang,Bevölkerung [Pers.],1980,5164
Rümlang,Bevölkerung [Pers.],1981,5098
Rümlang,Bevölkerung [Pers.],1982,5182
Rümlang,Bevölkerung [Pers.],1983,5110
Rümlang,Bevölkerung [Pers.],1984,5047
Rümlang,Bevölkerung [Pers.],1985,5005
Rümlang,Bevölkerung [Pers.],1986,4859
Rümlang,Bevölkerung [Pers.],1987,4894
Rümlang,Bevölkerung [Pers.],1988,5074
Rümlang,Bevölkerung [Pers.],1989,5110
Rümlang,Bevölkerung [Pers.],1990,5206
Rümlang,Bevölkerung [Pers.],1991,5274
Rümlang,Bevölkerung [Pers.],1992,5204
Rümlang,Bevölkerung [Pers.],1993,5255
Rümlang,Bevölkerung [Pers.],1994,5253
Rümlang,Bevölkerung [Pers.],1995,5208
Rümlang,Bevölkerung [Pers.],1996,5231
Rümlang,Bevölkerung [Pers.],1997,5188
Rümlang,Bevölkerung [Pers.],1998,5285
Rümlang,Bevölkerung [Pers.],1999,5366
Rümlang,Bevölkerung [Pers.],2000,5508
Rümlang,Bevölkerung [Pers.],2001,5667
Rümlang,Bevölkerung [Pers.],2002,5810
Rümlang,Bevölkerung [Pers.],2003,5807
Rümlang,Bevölkerung [Pers.],2004,5855
Rümlang,Bevölkerung [Pers.],2005,5923
Rümlang,Bevölkerung [Pers.],2006,5961
Rümlang,Bevölkerung [Pers.],2007,6046
Rümlang,Bevölkerung [Pers.],2008,6338
Rümlang,Bevölkerung [Pers.],2009,6610
Rümlang,Bevölkerung [Pers.],2010,6698
Rümlang,Bevölkerung [Pers.],2011,6924
Rümlang,Bevölkerung [Pers.],2012,7006
Rümlang,Bevölkerung [Pers.],2013,7217
Rümlang,Bevölkerung [Pers.],2014,7541
Rümlang,Bevölkerung [Pers.],2015,7752
Rümlang,Bevölkerung [Pers.],2016,7991
Rümlang,Bevölkerung [Pers.],2017,7929
Rümlang,Bevölkerung [Pers.],2018,8159
Rümlang,Bevölkerung [Pers.],2019,8229
Rümlang,Bevölkerung [Pers.],2020,8281
Rümlang,Bevölkerung [Pers.],2021,8297
Schleinikon,Bevölkerung [Pers.],1962,371
Schleinikon,Bevölkerung [Pers.],1963,372
Schleinikon,Bevölkerung [Pers.],1964,372
Schleinikon,Bevölkerung [Pers.],1965,392
Schleinikon,Bevölkerung [Pers.],1966,400
Schleinikon,Bevölkerung [Pers.],1967,408
Schleinikon,Bevölkerung [Pers.],1968,401
Schleinikon,Bevölkerung [Pers.],1969,419
Schleinikon,Bevölkerung [Pers.],1970,429
Schleinikon,Bevölkerung [Pers.],1971,423
Schleinikon,Bevölkerung [Pers.],1972,426
Schleinikon,Bevölkerung [Pers.],1973,420
Schleinikon,Bevölkerung [Pers.],1974,400
Schleinikon,Bevölkerung [Pers.],1975,409
Schleinikon,Bevölkerung [Pers.],1976,421
Schleinikon,Bevölkerung [Pers.],1977,445
Schleinikon,Bevölkerung [Pers.],1978,461
Schleinikon,Bevölkerung [Pers.],1979,455
Schleinikon,Bevölkerung [Pers.],1980,450
Schleinikon,Bevölkerung [Pers.],1981,452
Schleinikon,Bevölkerung [Pers.],1982,464
Schleinikon,Bevölkerung [Pers.],1983,471
Schleinikon,Bevölkerung [Pers.],1984,473
Schleinikon,Bevölkerung [Pers.],1985,460
Schleinikon,Bevölkerung [Pers.],1986,464
Schleinikon,Bevölkerung [Pers.],1987,472
Schleinikon,Bevölkerung [Pers.],1988,512
Schleinikon,Bevölkerung [Pers.],1989,526
Schleinikon,Bevölkerung [Pers.],1990,555
Schleinikon,Bevölkerung [Pers.],1991,574
Schleinikon,Bevölkerung [Pers.],1992,572
Schleinikon,Bevölkerung [Pers.],1993,570
Schleinikon,Bevölkerung [Pers.],1994,572
Schleinikon,Bevölkerung [Pers.],1995,592
Schleinikon,Bevölkerung [Pers.],1996,614
Schleinikon,Bevölkerung [Pers.],1997,642
Schleinikon,Bevölkerung [Pers.],1998,636
Schleinikon,Bevölkerung [Pers.],1999,636
Schleinikon,Bevölkerung [Pers.],2000,637
Schleinikon,Bevölkerung [Pers.],2001,664
Schleinikon,Bevölkerung [Pers.],2002,693
Schleinikon,Bevölkerung [Pers.],2003,685
Schleinikon,Bevölkerung [Pers.],2004,688
Schleinikon,Bevölkerung [Pers.],2005,687
Schleinikon,Bevölkerung [Pers.],2006,703
Schleinikon,Bevölkerung [Pers.],2007,703
Schleinikon,Bevölkerung [Pers.],2008,700
Schleinikon,Bevölkerung [Pers.],2009,706
Schleinikon,Bevölkerung [Pers.],2010,717
Schleinikon,Bevölkerung [Pers.],2011,722
Schleinikon,Bevölkerung [Pers.],2012,718
Schleinikon,Bevölkerung [Pers.],2013,707
Schleinikon,Bevölkerung [Pers.],2014,730
Schleinikon,Bevölkerung [Pers.],2015,720
Schleinikon,Bevölkerung [Pers.],2016,725
Schleinikon,Bevölkerung [Pers.],2017,736
Schleinikon,Bevölkerung [Pers.],2018,728
Schleinikon,Bevölkerung [Pers.],2019,757
Schleinikon,Bevölkerung [Pers.],2020,856
Schleinikon,Bevölkerung [Pers.],2021,860
Schöfflisdorf,Bevölkerung [Pers.],1962,452
Schöfflisdorf,Bevölkerung [Pers.],1963,441
Schöfflisdorf,Bevölkerung [Pers.],1964,435
Schöfflisdorf,Bevölkerung [Pers.],1965,439
Schöfflisdorf,Bevölkerung [Pers.],1966,442
Schöfflisdorf,Bevölkerung [Pers.],1967,477
Schöfflisdorf,Bevölkerung [Pers.],1968,491
Schöfflisdorf,Bevölkerung [Pers.],1969,481
Schöfflisdorf,Bevölkerung [Pers.],1970,494
Schöfflisdorf,Bevölkerung [Pers.],1971,484
Schöfflisdorf,Bevölkerung [Pers.],1972,515
Schöfflisdorf,Bevölkerung [Pers.],1973,515
Schöfflisdorf,Bevölkerung [Pers.],1974,552
Schöfflisdorf,Bevölkerung [Pers.],1975,553
Schöfflisdorf,Bevölkerung [Pers.],1976,551
Schöfflisdorf,Bevölkerung [Pers.],1977,562
Schöfflisdorf,Bevölkerung [Pers.],1978,597
Schöfflisdorf,Bevölkerung [Pers.],1979,653
Schöfflisdorf,Bevölkerung [Pers.],1980,700
Schöfflisdorf,Bevölkerung [Pers.],1981,681
Schöfflisdorf,Bevölkerung [Pers.],1982,689
Schöfflisdorf,Bevölkerung [Pers.],1983,728
Schöfflisdorf,Bevölkerung [Pers.],1984,735
Schöfflisdorf,Bevölkerung [Pers.],1985,785
Schöfflisdorf,Bevölkerung [Pers.],1986,820
Schöfflisdorf,Bevölkerung [Pers.],1987,887
Schöfflisdorf,Bevölkerung [Pers.],1988,1006
Schöfflisdorf,Bevölkerung [Pers.],1989,1014
Schöfflisdorf,Bevölkerung [Pers.],1990,1021
Schöfflisdorf,Bevölkerung [Pers.],1991,1062
Schöfflisdorf,Bevölkerung [Pers.],1992,1052
Schöfflisdorf,Bevölkerung [Pers.],1993,1075
Schöfflisdorf,Bevölkerung [Pers.],1994,1068
Schöfflisdorf,Bevölkerung [Pers.],1995,1080
Schöfflisdorf,Bevölkerung [Pers.],1996,1079
Schöfflisdorf,Bevölkerung [Pers.],1997,1083
Schöfflisdorf,Bevölkerung [Pers.],1998,1056
Schöfflisdorf,Bevölkerung [Pers.],1999,1059
Schöfflisdorf,Bevölkerung [Pers.],2000,1101
Schöfflisdorf,Bevölkerung [Pers.],2001,1124
Schöfflisdorf,Bevölkerung [Pers.],2002,1169
Schöfflisdorf,Bevölkerung [Pers.],2003,1136
Schöfflisdorf,Bevölkerung [Pers.],2004,1163
Schöfflisdorf,Bevölkerung [Pers.],2005,1154
Schöfflisdorf,Bevölkerung [Pers.],2006,1158
Schöfflisdorf,Bevölkerung [Pers.],2007,1189
Schöfflisdorf,Bevölkerung [Pers.],2008,1256
Schöfflisdorf,Bevölkerung [Pers.],2009,1313
Schöfflisdorf,Bevölkerung [Pers.],2010,1353
Schöfflisdorf,Bevölkerung [Pers.],2011,1356
Schöfflisdorf,Bevölkerung [Pers.],2012,1373
Schöfflisdorf,Bevölkerung [Pers.],2013,1362
Schöfflisdorf,Bevölkerung [Pers.],2014,1384
Schöfflisdorf,Bevölkerung [Pers.],2015,1395
Schöfflisdorf,Bevölkerung [Pers.],2016,1384
Schöfflisdorf,Bevölkerung [Pers.],2017,1398
Schöfflisdorf,Bevölkerung [Pers.],2018,1377
Schöfflisdorf,Bevölkerung [Pers.],2019,1377
Schöfflisdorf,Bevölkerung [Pers.],2020,1394
Schöfflisdorf,Bevölkerung [Pers.],2021,1374
Stadel,Bevölkerung [Pers.],1962,1085
Stadel,Bevölkerung [Pers.],1963,1106
Stadel,Bevölkerung [Pers.],1964,1140
Stadel,Bevölkerung [Pers.],1965,1114
Stadel,Bevölkerung [Pers.],1966,1080
Stadel,Bevölkerung [Pers.],1967,1087
Stadel,Bevölkerung [Pers.],1968,1140
Stadel,Bevölkerung [Pers.],1969,1157
Stadel,Bevölkerung [Pers.],1970,1115
Stadel,Bevölkerung [Pers.],1971,1138
Stadel,Bevölkerung [Pers.],1972,1162
Stadel,Bevölkerung [Pers.],1973,1197
Stadel,Bevölkerung [Pers.],1974,1195
Stadel,Bevölkerung [Pers.],1975,1221
Stadel,Bevölkerung [Pers.],1976,1242
Stadel,Bevölkerung [Pers.],1977,1235
Stadel,Bevölkerung [Pers.],1978,1251
Stadel,Bevölkerung [Pers.],1979,1295
Stadel,Bevölkerung [Pers.],1980,1285
Stadel,Bevölkerung [Pers.],1981,1274
Stadel,Bevölkerung [Pers.],1982,1315
Stadel,Bevölkerung [Pers.],1983,1375
Stadel,Bevölkerung [Pers.],1984,1406
Stadel,Bevölkerung [Pers.],1985,1363
Stadel,Bevölkerung [Pers.],1986,1397
Stadel,Bevölkerung [Pers.],1987,1412
Stadel,Bevölkerung [Pers.],1988,1410
Stadel,Bevölkerung [Pers.],1989,1432
Stadel,Bevölkerung [Pers.],1990,1416
Stadel,Bevölkerung [Pers.],1991,1438
Stadel,Bevölkerung [Pers.],1992,1452
Stadel,Bevölkerung [Pers.],1993,1478
Stadel,Bevölkerung [Pers.],1994,1500
Stadel,Bevölkerung [Pers.],1995,1558
Stadel,Bevölkerung [Pers.],1996,1531
Stadel,Bevölkerung [Pers.],1997,1555
Stadel,Bevölkerung [Pers.],1998,1590
Stadel,Bevölkerung [Pers.],1999,1678
Stadel,Bevölkerung [Pers.],2000,1722
Stadel,Bevölkerung [Pers.],2001,1715
Stadel,Bevölkerung [Pers.],2002,1746
Stadel,Bevölkerung [Pers.],2003,1754
Stadel,Bevölkerung [Pers.],2004,1776
Stadel,Bevölkerung [Pers.],2005,1809
Stadel,Bevölkerung [Pers.],2006,1866
Stadel,Bevölkerung [Pers.],2007,1886
Stadel,Bevölkerung [Pers.],2008,1916
Stadel,Bevölkerung [Pers.],2009,1947
Stadel,Bevölkerung [Pers.],2010,1979
Stadel,Bevölkerung [Pers.],2011,1980
Stadel,Bevölkerung [Pers.],2012,2010
Stadel,Bevölkerung [Pers.],2013,2026
Stadel,Bevölkerung [Pers.],2014,2159
Stadel,Bevölkerung [Pers.],2015,2210
Stadel,Bevölkerung [Pers.],2016,2224
Stadel,Bevölkerung [Pers.],2017,2271
Stadel,Bevölkerung [Pers.],2018,2290
Stadel,Bevölkerung [Pers.],2019,2296
Stadel,Bevölkerung [Pers.],2020,2335
Stadel,Bevölkerung [Pers.],2021,2341
Steinmaur,Bevölkerung [Pers.],1962,1200
Steinmaur,Bevölkerung [Pers.],1963,1350
Steinmaur,Bevölkerung [Pers.],1964,1437
Steinmaur,Bevölkerung [Pers.],1965,1410
Steinmaur,Bevölkerung [Pers.],1966,1428
Steinmaur,Bevölkerung [Pers.],1967,1487
Steinmaur,Bevölkerung [Pers.],1968,1511
Steinmaur,Bevölkerung [Pers.],1969,1525
Steinmaur,Bevölkerung [Pers.],1970,1497
Steinmaur,Bevölkerung [Pers.],1971,1555
Steinmaur,Bevölkerung [Pers.],1972,1626
Steinmaur,Bevölkerung [Pers.],1973,1711
Steinmaur,Bevölkerung [Pers.],1974,1850
Steinmaur,Bevölkerung [Pers.],1975,1853
Steinmaur,Bevölkerung [Pers.],1976,1893
Steinmaur,Bevölkerung [Pers.],1977,1986
Steinmaur,Bevölkerung [Pers.],1978,2033
Steinmaur,Bevölkerung [Pers.],1979,2057
Steinmaur,Bevölkerung [Pers.],1980,2073
Steinmaur,Bevölkerung [Pers.],1981,2197
Steinmaur,Bevölkerung [Pers.],1982,2234
Steinmaur,Bevölkerung [Pers.],1983,2351
Steinmaur,Bevölkerung [Pers.],1984,2466
Steinmaur,Bevölkerung [Pers.],1985,2475
Steinmaur,Bevölkerung [Pers.],1986,2512
Steinmaur,Bevölkerung [Pers.],1987,2504
Steinmaur,Bevölkerung [Pers.],1988,2500
Steinmaur,Bevölkerung [Pers.],1989,2537
Steinmaur,Bevölkerung [Pers.],1990,2547
Steinmaur,Bevölkerung [Pers.],1991,2574
Steinmaur,Bevölkerung [Pers.],1992,2668
Steinmaur,Bevölkerung [Pers.],1993,2741
Steinmaur,Bevölkerung [Pers.],1994,2800
Steinmaur,Bevölkerung [Pers.],1995,2813
Steinmaur,Bevölkerung [Pers.],1996,2804
Steinmaur,Bevölkerung [Pers.],1997,2753
Steinmaur,Bevölkerung [Pers.],1998,2693
Steinmaur,Bevölkerung [Pers.],1999,2712
Steinmaur,Bevölkerung [Pers.],2000,2761
Steinmaur,Bevölkerung [Pers.],2001,2772
Steinmaur,Bevölkerung [Pers.],2002,2785
Steinmaur,Bevölkerung [Pers.],2003,2808
Steinmaur,Bevölkerung [Pers.],2004,2920
Steinmaur,Bevölkerung [Pers.],2005,2911
Steinmaur,Bevölkerung [Pers.],2006,2960
Steinmaur,Bevölkerung [Pers.],2007,3006
Steinmaur,Bevölkerung [Pers.],2008,3109
Steinmaur,Bevölkerung [Pers.],2009,3136
Steinmaur,Bevölkerung [Pers.],2010,3169
Steinmaur,Bevölkerung [Pers.],2011,3229
Steinmaur,Bevölkerung [Pers.],2012,3276
Steinmaur,Bevölkerung [Pers.],2013,3345
Steinmaur,Bevölkerung [Pers.],2014,3376
Steinmaur,Bevölkerung [Pers.],2015,3389
Steinmaur,Bevölkerung [Pers.],2016,3439
Steinmaur,Bevölkerung [Pers.],2017,3460
Steinmaur,Bevölkerung [Pers.],2018,3527
Steinmaur,Bevölkerung [Pers.],2019,3611
Steinmaur,Bevölkerung [Pers.],2020,3583
Steinmaur,Bevölkerung [Pers.],2021,3608
Weiach,Bevölkerung [Pers.],1962,662
Weiach,Bevölkerung [Pers.],1963,659
Weiach,Bevölkerung [Pers.],1964,671
Weiach,Bevölkerung [Pers.],1965,677
Weiach,Bevölkerung [Pers.],1966,687
Weiach,Bevölkerung [Pers.],1967,687
Weiach,Bevölkerung [Pers.],1968,687
Weiach,Bevölkerung [Pers.],1969,698
Weiach,Bevölkerung [Pers.],1970,688
Weiach,Bevölkerung [Pers.],1971,688
Weiach,Bevölkerung [Pers.],1972,668
Weiach,Bevölkerung [Pers.],1973,658
Weiach,Bevölkerung [Pers.],1974,653
Weiach,Bevölkerung [Pers.],1975,646
Weiach,Bevölkerung [Pers.],1976,677
Weiach,Bevölkerung [Pers.],1977,682
Weiach,Bevölkerung [Pers.],1978,679
Weiach,Bevölkerung [Pers.],1979,685
Weiach,Bevölkerung [Pers.],1980,688
Weiach,Bevölkerung [Pers.],1981,666
Weiach,Bevölkerung [Pers.],1982,676
Weiach,Bevölkerung [Pers.],1983,672
Weiach,Bevölkerung [Pers.],1984,687
Weiach,Bevölkerung [Pers.],1985,704
Weiach,Bevölkerung [Pers.],1986,718
Weiach,Bevölkerung [Pers.],1987,707
Weiach,Bevölkerung [Pers.],1988,690
Weiach,Bevölkerung [Pers.],1989,731
Weiach,Bevölkerung [Pers.],1990,741
Weiach,Bevölkerung [Pers.],1991,755
Weiach,Bevölkerung [Pers.],1992,781
Weiach,Bevölkerung [Pers.],1993,799
Weiach,Bevölkerung [Pers.],1994,833
Weiach,Bevölkerung [Pers.],1995,881
Weiach,Bevölkerung [Pers.],1996,905
Weiach,Bevölkerung [Pers.],1997,929
Weiach,Bevölkerung [Pers.],1998,968
Weiach,Bevölkerung [Pers.],1999,964
Weiach,Bevölkerung [Pers.],2000,1004
Weiach,Bevölkerung [Pers.],2001,1002
Weiach,Bevölkerung [Pers.],2002,1014
Weiach,Bevölkerung [Pers.],2003,971
Weiach,Bevölkerung [Pers.],2004,986
Weiach,Bevölkerung [Pers.],2005,959
Weiach,Bevölkerung [Pers.],2006,964
Weiach,Bevölkerung [Pers.],2007,993
Weiach,Bevölkerung [Pers.],2008,980
Weiach,Bevölkerung [Pers.],2009,994
Weiach,Bevölkerung [Pers.],2010,980
Weiach,Bevölkerung [Pers.],2011,1022
Weiach,Bevölkerung [Pers.],2012,1076
Weiach,Bevölkerung [Pers.],2013,1074
Weiach,Bevölkerung [Pers.],2014,1153
Weiach,Bevölkerung [Pers.],2015,1377
Weiach,Bevölkerung [Pers.],2016,1471
Weiach,Bevölkerung [Pers.],2017,1750
Weiach,Bevölkerung [Pers.],2018,1809
Weiach,Bevölkerung [Pers.],2019,1905
Weiach,Bevölkerung [Pers.],2020,1987
Weiach,Bevölkerung [Pers.],2021,2050
Bäretswil,Bevölkerung [Pers.],1962,2700
Bäretswil,Bevölkerung [Pers.],1963,2740
Bäretswil,Bevölkerung [Pers.],1964,2757
Bäretswil,Bevölkerung [Pers.],1965,2746
Bäretswil,Bevölkerung [Pers.],1966,2652
Bäretswil,Bevölkerung [Pers.],1967,2696
Bäretswil,Bevölkerung [Pers.],1968,2727
Bäretswil,Bevölkerung [Pers.],1969,2741
Bäretswil,Bevölkerung [Pers.],1970,2733
Bäretswil,Bevölkerung [Pers.],1971,2761
Bäretswil,Bevölkerung [Pers.],1972,2783
Bäretswil,Bevölkerung [Pers.],1973,2811
Bäretswil,Bevölkerung [Pers.],1974,2884
Bäretswil,Bevölkerung [Pers.],1975,2925
Bäretswil,Bevölkerung [Pers.],1976,2926
Bäretswil,Bevölkerung [Pers.],1977,2905
Bäretswil,Bevölkerung [Pers.],1978,2879
Bäretswil,Bevölkerung [Pers.],1979,2863
Bäretswil,Bevölkerung [Pers.],1980,3098
Bäretswil,Bevölkerung [Pers.],1981,3237
Bäretswil,Bevölkerung [Pers.],1982,3317
Bäretswil,Bevölkerung [Pers.],1983,3384
Bäretswil,Bevölkerung [Pers.],1984,3515
Bäretswil,Bevölkerung [Pers.],1985,3521
Bäretswil,Bevölkerung [Pers.],1986,3642
Bäretswil,Bevölkerung [Pers.],1987,3630
Bäretswil,Bevölkerung [Pers.],1988,3675
Bäretswil,Bevölkerung [Pers.],1989,3731
Bäretswil,Bevölkerung [Pers.],1990,3739
Bäretswil,Bevölkerung [Pers.],1991,3811
Bäretswil,Bevölkerung [Pers.],1992,3848
Bäretswil,Bevölkerung [Pers.],1993,3896
Bäretswil,Bevölkerung [Pers.],1994,3925
Bäretswil,Bevölkerung [Pers.],1995,3963
Bäretswil,Bevölkerung [Pers.],1996,4012
Bäretswil,Bevölkerung [Pers.],1997,4036
Bäretswil,Bevölkerung [Pers.],1998,4005
Bäretswil,Bevölkerung [Pers.],1999,4048
Bäretswil,Bevölkerung [Pers.],2000,4144
Bäretswil,Bevölkerung [Pers.],2001,4213
Bäretswil,Bevölkerung [Pers.],2002,4298
Bäretswil,Bevölkerung [Pers.],2003,4382
Bäretswil,Bevölkerung [Pers.],2004,4437
Bäretswil,Bevölkerung [Pers.],2005,4474
Bäretswil,Bevölkerung [Pers.],2006,4452
Bäretswil,Bevölkerung [Pers.],2007,4439
Bäretswil,Bevölkerung [Pers.],2008,4473
Bäretswil,Bevölkerung [Pers.],2009,4634
Bäretswil,Bevölkerung [Pers.],2010,4803
Bäretswil,Bevölkerung [Pers.],2011,4880
Bäretswil,Bevölkerung [Pers.],2012,4928
Bäretswil,Bevölkerung [Pers.],2013,4900
Bäretswil,Bevölkerung [Pers.],2014,4993
Bäretswil,Bevölkerung [Pers.],2015,4958
Bäretswil,Bevölkerung [Pers.],2016,5046
Bäretswil,Bevölkerung [Pers.],2017,5026
Bäretswil,Bevölkerung [Pers.],2018,5009
Bäretswil,Bevölkerung [Pers.],2019,5055
Bäretswil,Bevölkerung [Pers.],2020,5049
Bäretswil,Bevölkerung [Pers.],2021,5011
Bubikon,Bevölkerung [Pers.],1962,2669
Bubikon,Bevölkerung [Pers.],1963,2770
Bubikon,Bevölkerung [Pers.],1964,2685
Bubikon,Bevölkerung [Pers.],1965,2768
Bubikon,Bevölkerung [Pers.],1966,2725
Bubikon,Bevölkerung [Pers.],1967,2729
Bubikon,Bevölkerung [Pers.],1968,2749
Bubikon,Bevölkerung [Pers.],1969,3062
Bubikon,Bevölkerung [Pers.],1970,3244
Bubikon,Bevölkerung [Pers.],1971,3341
Bubikon,Bevölkerung [Pers.],1972,3295
Bubikon,Bevölkerung [Pers.],1973,3418
Bubikon,Bevölkerung [Pers.],1974,3434
Bubikon,Bevölkerung [Pers.],1975,3424
Bubikon,Bevölkerung [Pers.],1976,3405
Bubikon,Bevölkerung [Pers.],1977,3428
Bubikon,Bevölkerung [Pers.],1978,3426
Bubikon,Bevölkerung [Pers.],1979,3529
Bubikon,Bevölkerung [Pers.],1980,3588
Bubikon,Bevölkerung [Pers.],1981,3731
Bubikon,Bevölkerung [Pers.],1982,3837
Bubikon,Bevölkerung [Pers.],1983,4008
Bubikon,Bevölkerung [Pers.],1984,4057
Bubikon,Bevölkerung [Pers.],1985,4070
Bubikon,Bevölkerung [Pers.],1986,4153
Bubikon,Bevölkerung [Pers.],1987,4255
Bubikon,Bevölkerung [Pers.],1988,4395
Bubikon,Bevölkerung [Pers.],1989,4525
Bubikon,Bevölkerung [Pers.],1990,4532
Bubikon,Bevölkerung [Pers.],1991,4579
Bubikon,Bevölkerung [Pers.],1992,4660
Bubikon,Bevölkerung [Pers.],1993,4733
Bubikon,Bevölkerung [Pers.],1994,4784
Bubikon,Bevölkerung [Pers.],1995,4868
Bubikon,Bevölkerung [Pers.],1996,5006
Bubikon,Bevölkerung [Pers.],1997,5178
Bubikon,Bevölkerung [Pers.],1998,5266
Bubikon,Bevölkerung [Pers.],1999,5346
Bubikon,Bevölkerung [Pers.],2000,5302
Bubikon,Bevölkerung [Pers.],2001,5373
Bubikon,Bevölkerung [Pers.],2002,5574
Bubikon,Bevölkerung [Pers.],2003,5633
Bubikon,Bevölkerung [Pers.],2004,5686
Bubikon,Bevölkerung [Pers.],2005,5759
Bubikon,Bevölkerung [Pers.],2006,5961
Bubikon,Bevölkerung [Pers.],2007,6087
Bubikon,Bevölkerung [Pers.],2008,6306
Bubikon,Bevölkerung [Pers.],2009,6394
Bubikon,Bevölkerung [Pers.],2010,6573
Bubikon,Bevölkerung [Pers.],2011,6771
Bubikon,Bevölkerung [Pers.],2012,6856
Bubikon,Bevölkerung [Pers.],2013,6936
Bubikon,Bevölkerung [Pers.],2014,6979
Bubikon,Bevölkerung [Pers.],2015,7027
Bubikon,Bevölkerung [Pers.],2016,7119
Bubikon,Bevölkerung [Pers.],2017,7194
Bubikon,Bevölkerung [Pers.],2018,7335
Bubikon,Bevölkerung [Pers.],2019,7349
Bubikon,Bevölkerung [Pers.],2020,7367
Bubikon,Bevölkerung [Pers.],2021,7392
Dürnten,Bevölkerung [Pers.],1962,4461
Dürnten,Bevölkerung [Pers.],1963,4444
Dürnten,Bevölkerung [Pers.],1964,4529
Dürnten,Bevölkerung [Pers.],1965,4514
Dürnten,Bevölkerung [Pers.],1966,4639
Dürnten,Bevölkerung [Pers.],1967,4838
Dürnten,Bevölkerung [Pers.],1968,4874
Dürnten,Bevölkerung [Pers.],1969,4762
Dürnten,Bevölkerung [Pers.],1970,4820
Dürnten,Bevölkerung [Pers.],1971,4672
Dürnten,Bevölkerung [Pers.],1972,4653
Dürnten,Bevölkerung [Pers.],1973,4788
